sizepop,elite_size,overbest,MAXGEN,best_fitness,convergence_gen,final_diversity
36,3,6,74,8.260095647136254,74,0.9259259259259259
44,3,7,126,10.322519350452207,126,0.7962962962962963
38,4,5,73,12.512149744964246,73,0.8537008370599701
42,3,5,127,13.556404382413879,127,0.881578947368421
45,3,6,86,7.216790033679464,86,0.8620857699805068
33,4,6,74,26.525947781692906,74,0.7384474257539273
43,4,9,142,6.534121278970258,142,0.8634474257539273
33,4,9,119,7.0142000122593915,119,0.9442724458204335
33,4,7,138,6.266261057736144,138,0.7590038673630004
36,3,6,72,13.157227401655094,72,0.8620857699805068
40,3,9,113,21.85594297309319,113,0.6666666666666667
35,4,9,122,6.8162228199914185,122,0.8940058479532164
33,3,7,115,6.169919595553304,115,0.8648090815273478
35,3,6,109,7.579223656242475,109,0.9259259259259259
46,3,5,98,11.927785416819415,98,0.9060887512899897
32,4,7,68,34.41858529143404,68,0.8865955739020754
33,4,5,117,9.562835740508046,117,0.8548474945533768
30,4,9,122,12.204518401518918,122,0.8754873294346979
49,4,6,59,6.641275523841775,59,0.9074074074074074
40,4,9,83,16.923857988842958,83,0.8182977869510377
42,3,6,103,24.70165456528641,103,0.8620857699805068
36,4,5,84,11.514707574019102,84,0.8439542483660131
44,3,8,84,10.888174714878957,84,0.8671023965141612
31,3,9,75,13.018731287909848,75,0.9041394335511983
40,3,6,102,12.752119162396149,102,0.8453159041394336
33,3,9,64,10.144037154431357,64,0.9259259259259259
48,3,5,59,7.937480814319241,59,0.9454191033138402
48,4,8,51,7.356230197314378,51,0.8942208462332302
42,4,5,148,7.204258279254261,148,0.8865955739020754
34,4,7,117,8.208452018272533,117,0.8768489852081184
37,4,7,143,6.4876429681926036,143,0.8953675037266369
41,3,7,133,6.552776305956321,133,0.7990196078431372
31,4,6,140,7.914683673548119,140,0.8819659442724458
33,4,9,114,8.924538830397047,114,0.9072354087833964
32,3,9,61,15.504135326820485,61,0.9060887512899897
49,3,6,137,8.232496658497915,137,0.8671023965141612
43,4,8,105,5.9528378422280985,105,0.9181286549707602
40,4,6,140,8.182716948247217,140,0.8928591904598097
41,4,9,113,7.2834936872625295,113,0.9366471734892787
39,4,8,73,7.170199343371987,73,0.7080610021786493
30,3,6,101,6.487353027930483,101,0.9278752436647173
39,4,5,113,7.573842847208567,113,0.9062607499140007
49,3,9,131,7.493400001406769,131,0.9278752436647173
35,3,9,67,8.903161946098523,67,0.9060887512899897
38,3,8,88,17.298131584586873,88,0.9060887512899897
31,4,5,139,8.01386980867753,139,0.8768489852081184
46,3,7,82,6.772976474105338,82,0.8425925925925926
47,3,6,54,8.299316158022577,54,0.9083820662768032
30,4,6,63,15.457783547480547,63,0.8865955739020754
37,3,7,139,8.148513841803348,139,0.8620857699805068
